,down,drive,pass att,pass yds,play,ptdiff,quarter,rush att,rush yds,team,togo,week,year
4080,3,712,0,0,5531,0,Q1,1,4,CIN,1,13,2009
4081,1,712,0,0,5534,0,Q1,1,3,CIN,15,13,2009
4082,1,712,1,0,5535,0,Q1,0,0,CIN,22,13,2009
4083,1,713,0,0,5536,-4,Q1,1,4,SF,10,15,2009
4084,1,713,1,0,5538,-4,Q1,0,0,SF,10,15,2009
4085,1,714,0,0,5539,-3,Q1,1,7,ATL,10,17,2009
4086,2,714,0,0,5540,-3,Q1,1,4,ATL,3,17,2009
4087,1,714,1,0,5541,-3,Q1,0,0,ATL,10,17,2009
4088,2,714,0,0,5542,-3,Q1,1,3,ATL,10,17,2009
4089,3,714,1,0,5543,-3,Q1,0,0,ATL,7,17,2009
4090,1,715,1,0,5545,0,Q1,0,0,SF,10,13,2009
4091,2,715,1,8,5546,0,Q1,0,0,SF,10,13,2009
4092,3,715,1,11,5548,0,Q1,0,0,SF,12,13,2009
4093,4,715,1,33,5550,0,Q1,0,0,SF,1,13,2009
4094,1,716,0,0,5553,-7,Q1,1,6,IND,10,12,2009
4095,2,716,1,5,5554,-7,Q1,0,0,IND,4,12,2009
4096,1,716,0,0,5555,-7,Q1,1,-2,IND,10,12,2009
4097,2,716,1,0,5556,-7,Q1,0,0,IND,12,12,2009
4098,1,717,0,0,5559,0,Q1,1,3,MIN,10,14,2009
4099,2,717,0,0,5560,0,Q1,1,2,MIN,7,14,2009
4100,1,717,1,0,5562,0,Q1,0,0,MIN,10,14,2009
4101,2,717,1,16,5563,0,Q1,0,0,MIN,10,14,2009
4102,1,717,0,0,5564,0,Q1,1,3,MIN,10,14,2009
4103,2,717,0,0,5565,0,Q1,1,-3,MIN,7,14,2009
4104,3,717,1,0,5567,0,Q1,0,0,MIN,5,14,2009
4105,1,718,0,0,5570,4,Q1,1,1,JAC,10,10,2009
4106,2,718,1,14,5571,4,Q1,0,0,JAC,9,10,2009
4107,1,718,0,0,5572,4,Q1,1,0,JAC,10,10,2009
4108,2,718,1,0,5573,4,Q1,0,0,JAC,10,10,2009
4109,3,718,1,19,5574,4,Q1,0,0,JAC,10,10,2009
4110,2,718,0,0,5576,4,Q1,1,2,JAC,14,10,2009
4111,3,718,1,4,5577,4,Q1,0,0,JAC,12,10,2009
4112,1,719,0,0,5579,0,Q1,1,32,TEN,10,1,2009
4113,1,719,1,20,5580,0,Q1,0,0,TEN,10,1,2009
4114,1,719,0,0,5581,0,Q1,1,3,TEN,10,1,2009
4115,2,719,1,0,5582,0,Q1,0,0,TEN,7,1,2009
4116,3,719,1,0,5583,0,Q1,0,0,TEN,7,1,2009
4117,1,720,0,0,5586,-7,Q1,1,3,NE,10,10,2009
4118,2,720,0,0,5587,-7,Q1,1,6,NE,7,10,2009
4119,3,720,0,0,5588,-7,Q1,1,3,NE,1,10,2009
4120,1,720,1,55,5589,-7,Q1,0,0,NE,10,10,2009
4121,1,720,0,0,5590,-7,Q1,1,5,NE,6,10,2009
4122,2,720,0,0,5591,-7,Q1,1,1,NE,1,10,2009
4123,1,721,1,0,5595,0,Q1,0,0,NO,15,7,2009
4124,2,721,0,0,5596,0,Q1,1,2,NO,15,7,2009
4125,3,721,1,0,5597,0,Q1,0,0,NO,13,7,2009
4126,1,722,0,0,5598,0,Q1,1,3,MIA,10,8,2009
4127,2,722,0,0,5599,0,Q1,1,-1,MIA,7,8,2009
4128,3,722,1,0,5600,0,Q1,0,0,MIA,8,8,2009
4129,1,723,1,10,5602,0,Q1,0,0,NE,10,6,2009
4130,1,723,0,0,5603,0,Q1,1,5,NE,10,6,2009
4131,2,723,1,12,5604,0,Q1,0,0,NE,5,6,2009
4132,1,723,0,0,5605,0,Q1,1,7,NE,10,6,2009
4133,2,723,0,0,5606,0,Q1,1,45,NE,3,6,2009
4134,1,724,1,15,5610,-10,Q1,0,0,OAK,10,16,2009
4135,1,724,0,0,5611,-10,Q1,1,4,OAK,10,16,2009
4136,2,724,1,3,5612,-10,Q1,0,0,OAK,6,16,2009
4137,3,724,1,16,5613,-10,Q1,0,0,OAK,3,16,2009
4138,1,724,0,0,5614,-10,Q1,1,14,OAK,10,16,2009
4139,1,724,0,0,5615,-10,Q1,1,2,OAK,10,16,2009
4140,2,724,1,4,5616,-10,Q1,0,0,OAK,8,16,2009
4141,3,724,1,0,5619,-10,Q1,0,0,OAK,14,16,2009
4142,1,725,0,0,5621,0,Q1,1,3,CLE,10,4,2009
4143,2,725,1,0,5622,0,Q1,0,0,CLE,7,4,2009
4144,3,725,1,0,5623,0,Q1,0,0,CLE,7,4,2009
4145,1,726,1,0,5625,0,Q1,0,0,GB,10,8,2009
4146,2,726,1,-3,5626,0,Q1,0,0,GB,10,8,2009
4147,3,726,1,0,5627,0,Q1,0,0,GB,13,8,2009
4148,1,727,1,6,5630,-7,Q1,0,0,PIT,10,12,2009
4149,2,727,0,0,5631,-7,Q1,1,5,PIT,4,12,2009
4150,1,727,0,0,5632,-7,Q1,1,5,PIT,10,12,2009
4151,2,727,0,0,5633,-7,Q1,1,2,PIT,5,12,2009
4152,3,727,0,0,5635,-7,Q1,1,-2,PIT,13,12,2009
4153,1,728,1,3,5637,0,Q1,0,0,BUF,10,8,2009
4154,2,728,0,0,5638,0,Q1,1,0,BUF,7,8,2009
4155,3,728,1,5,5639,0,Q1,0,0,BUF,7,8,2009
4156,1,729,0,0,5642,-3,Q1,1,2,SD,10,16,2009
4157,2,729,0,0,5643,-3,Q1,1,3,SD,8,16,2009
4158,1,729,1,12,5645,-3,Q1,0,0,SD,10,16,2009
4159,1,729,1,0,5646,-3,Q1,0,0,SD,10,16,2009
4160,2,729,1,2,5647,-3,Q1,0,0,SD,10,16,2009
4161,3,729,1,20,5648,-3,Q1,0,0,SD,8,16,2009
4162,1,729,0,0,5650,-3,Q1,1,1,SD,5,16,2009
4163,2,729,0,0,5651,-3,Q1,1,6,SD,4,16,2009
4164,1,729,1,0,5652,-3,Q1,0,0,SD,10,16,2009
4165,2,729,1,9,5653,-3,Q1,0,0,SD,10,16,2009
4166,1,729,0,0,5655,-3,Q1,1,4,SD,7,16,2009
4167,2,729,1,0,5656,-3,Q1,0,0,SD,3,16,2009
4168,3,729,0,0,5658,-3,Q1,1,1,SD,1,16,2009
4169,1,730,1,6,5661,-7,Q1,0,0,NO,10,13,2009
4170,2,730,0,0,5662,-7,Q1,1,3,NO,4,13,2009
4171,3,730,0,0,5663,-7,Q1,1,0,NO,1,13,2009
4172,1,731,0,0,5665,-7,Q1,1,5,WAS,10,4,2009
4173,2,731,0,0,5666,-7,Q1,1,1,WAS,5,4,2009
4174,3,731,1,5,5667,-7,Q1,0,0,WAS,4,4,2009
4175,1,731,0,0,5668,-7,Q1,1,-1,WAS,10,4,2009
4176,2,731,0,0,5669,-7,Q1,1,0,WAS,11,4,2009
4177,3,731,1,0,5671,-7,Q1,0,0,WAS,13,4,2009
4178,1,732,0,0,5674,0,Q1,1,3,MIN,15,7,2009
4179,2,732,1,7,5675,0,Q1,0,0,MIN,12,7,2009
4180,3,732,1,7,5676,0,Q1,0,0,MIN,5,7,2009
4181,1,732,0,0,5677,0,Q1,1,-3,MIN,10,7,2009
4182,3,732,0,0,5679,0,Q1,1,0,MIN,19,7,2009
4183,1,733,1,11,5681,0,Q1,0,0,ARI,10,16,2009
4184,1,733,0,0,5682,0,Q1,1,0,ARI,10,16,2009
4185,2,733,1,9,5683,0,Q1,0,0,ARI,10,16,2009
4186,3,733,0,0,5684,0,Q1,1,1,ARI,1,16,2009
4187,1,733,0,0,5686,0,Q1,1,2,ARI,10,16,2009
4188,2,733,0,0,5687,0,Q1,1,4,ARI,8,16,2009
4189,3,733,1,0,5688,0,Q1,0,0,ARI,4,16,2009
4190,1,734,1,11,5690,0,Q1,0,0,SEA,10,1,2009
4191,1,735,1,0,5692,-7,Q1,0,0,JAC,10,2,2009
4192,2,735,0,0,5693,-7,Q1,1,36,JAC,10,2,2009
4193,1,735,1,19,5694,-7,Q1,0,0,JAC,10,2,2009
4194,1,735,0,0,5695,-7,Q1,1,4,JAC,10,2,2009
4195,2,735,0,0,5696,-7,Q1,1,4,JAC,6,2,2009
4196,3,735,1,-1,5697,-7,Q1,0,0,JAC,2,2,2009
4197,1,736,1,6,5700,-3,Q1,0,0,NYJ,10,4,2009
4198,2,736,1,11,5701,-3,Q1,0,0,NYJ,4,4,2009
4199,1,736,0,0,5702,-3,Q1,1,3,NYJ,10,4,2009
4200,2,736,0,0,5703,-3,Q1,1,0,NYJ,7,4,2009
4201,1,736,1,0,5704,-3,Q1,0,0,NYJ,10,4,2009
4202,2,736,1,7,5706,-3,Q1,0,0,NYJ,10,4,2009
4203,3,736,1,0,5707,-3,Q1,0,0,NYJ,3,4,2009
4204,1,737,0,0,5710,-3,Q1,1,2,OAK,10,4,2009
4205,3,737,0,0,5712,-3,Q1,1,1,OAK,13,4,2009
4206,1,738,1,3,5715,-7,Q1,0,0,TB,10,3,2009
4207,2,738,0,0,5717,-7,Q1,1,7,TB,12,3,2009
4208,3,738,1,4,5718,-7,Q1,0,0,TB,5,3,2009
4209,1,739,0,0,5720,-7,Q1,1,1,KC,10,10,2009
4210,2,739,1,0,5721,-7,Q1,0,0,KC,9,10,2009
4211,3,739,1,0,5724,-7,Q1,0,0,KC,9,10,2009
4212,1,740,1,8,5726,0,Q1,0,0,SF,10,1,2009
4213,1,740,0,0,5728,0,Q1,1,3,SF,10,1,2009
4214,2,740,0,0,5729,0,Q1,1,1,SF,7,1,2009
4215,3,740,1,0,5730,0,Q1,0,0,SF,6,1,2009
4216,1,741,1,7,5732,-7,Q1,0,0,NYG,10,17,2009
4217,2,741,0,0,5733,-7,Q1,1,8,NYG,3,17,2009
4218,1,741,1,0,5734,-7,Q1,0,0,NYG,10,17,2009
4219,2,741,1,10,5735,-7,Q1,0,0,NYG,10,17,2009
4220,1,741,0,0,5736,-7,Q1,1,0,NYG,10,17,2009
4221,2,741,0,0,5737,-7,Q1,1,0,NYG,10,17,2009
4222,3,741,1,0,5738,-7,Q1,0,0,NYG,10,17,2009
4223,1,742,0,0,5740,-3,Q1,1,16,DET,10,17,2009
4224,1,742,0,0,5741,-3,Q1,1,2,DET,10,17,2009
4225,2,742,1,7,5742,-3,Q1,0,0,DET,8,17,2009
4226,3,742,0,0,5743,-3,Q1,1,-1,DET,1,17,2009
4227,1,743,0,0,5746,-4,Q1,1,3,CLE,10,2,2009
4228,2,743,0,0,5747,-4,Q1,1,12,CLE,7,2,2009
4229,1,743,0,0,5748,-4,Q1,1,5,CLE,10,2,2009
4230,2,743,0,0,5749,-4,Q1,1,3,CLE,5,2,2009
4231,3,743,1,2,5750,-4,Q1,0,0,CLE,2,2,2009
4232,1,743,0,0,5751,-4,Q1,1,1,CLE,10,2,2009
4233,2,743,1,20,5752,-4,Q1,0,0,CLE,9,2,2009
4234,1,743,0,0,5753,-4,Q1,1,2,CLE,10,2,2009
4235,2,743,1,2,5754,-4,Q1,0,0,CLE,8,2,2009
4236,3,743,1,1,5755,-4,Q1,0,0,CLE,6,2,2009
4237,1,744,0,0,5757,7,Q1,1,4,CAR,10,13,2009
4238,2,744,1,14,5758,7,Q1,0,0,CAR,6,13,2009
4239,1,744,0,0,5759,7,Q1,1,23,CAR,10,13,2009
4240,1,744,0,0,5760,7,Q1,1,20,CAR,10,13,2009
4241,1,744,0,0,5761,7,Q1,1,0,CAR,9,13,2009
4242,2,744,0,0,5762,7,Q1,1,4,CAR,9,13,2009
4243,3,744,1,0,5763,7,Q1,0,0,CAR,5,13,2009
4244,1,745,0,0,5766,-7,Q1,1,16,MIA,10,17,2009
4245,1,745,1,9,5767,-7,Q1,0,0,MIA,10,17,2009
4246,2,745,0,0,5768,-7,Q1,1,3,MIA,1,17,2009
4247,1,745,1,0,5769,-7,Q1,0,0,MIA,10,17,2009
4248,2,745,1,4,5770,-7,Q1,0,0,MIA,10,17,2009
4249,3,745,1,10,5771,-7,Q1,0,0,MIA,6,17,2009
4250,1,745,0,0,5772,-7,Q1,1,4,MIA,10,17,2009
4251,2,745,0,0,5773,-7,Q1,1,9,MIA,6,17,2009
4252,1,745,1,11,5774,-7,Q1,0,0,MIA,10,17,2009
4253,1,746,0,0,5776,0,Q1,1,7,IND,10,3,2009
4254,2,746,0,0,5777,0,Q1,1,2,IND,3,3,2009
4255,3,746,0,0,5778,0,Q1,1,0,IND,1,3,2009
4256,1,747,1,6,5780,0,Q1,0,0,SF,10,7,2009
4257,2,747,0,0,5781,0,Q1,1,1,SF,4,7,2009
4258,3,747,1,0,5782,0,Q1,0,0,SF,3,7,2009
4259,1,748,1,0,5785,-14,Q1,0,0,STL,10,5,2009
4260,1,748,0,0,5786,-14,Q1,1,1,STL,20,5,2009
4261,2,748,0,0,5787,-14,Q1,1,8,STL,19,5,2009
4262,3,748,1,0,5788,-14,Q1,0,0,STL,11,5,2009
4263,1,749,0,0,5790,0,Q1,1,0,SF,10,14,2009
4264,2,749,1,8,5791,0,Q1,0,0,SF,10,14,2009
4265,3,749,0,0,5792,0,Q1,1,36,SF,2,14,2009
4266,2,749,1,0,5794,0,Q1,0,0,SF,16,14,2009
4267,3,749,1,0,5795,0,Q1,0,0,SF,16,14,2009
4268,1,750,0,0,5798,0,Q1,1,2,WAS,15,11,2009
4269,2,750,1,0,5799,0,Q1,0,0,WAS,13,11,2009
4270,3,750,1,26,5800,0,Q1,0,0,WAS,13,11,2009
4271,1,750,0,0,5801,0,Q1,1,2,WAS,10,11,2009
4272,2,750,1,0,5802,0,Q1,0,0,WAS,8,11,2009
4273,3,750,1,1,5804,0,Q1,0,0,WAS,13,11,2009
4274,1,751,0,0,5806,0,Q1,1,6,PHI,10,2,2009
4275,2,751,0,0,5807,0,Q1,1,7,PHI,4,2,2009
4276,1,751,0,0,5809,0,Q1,1,4,PHI,15,2,2009
4277,2,751,1,0,5810,0,Q1,0,0,PHI,11,2,2009
4278,3,751,1,0,5811,0,Q1,0,0,PHI,11,2,2009
4279,1,752,1,7,5814,-7,Q1,0,0,TB,10,5,2009
4280,2,752,0,0,5815,-7,Q1,1,-1,TB,3,5,2009
4281,3,752,0,0,5816,-7,Q1,1,2,TB,4,5,2009
4282,4,752,1,0,5817,-7,Q1,0,0,TB,2,5,2009
4283,1,753,0,0,5818,3,Q1,1,11,JAC,10,4,2009
4284,1,753,1,15,5819,3,Q1,0,0,JAC,10,4,2009
4285,1,753,0,0,5820,3,Q1,1,9,JAC,9,4,2009
4286,1,754,1,0,5822,-7,Q1,0,0,IND,10,8,2009
4287,2,754,0,0,5823,-7,Q1,1,2,IND,10,8,2009
4288,3,754,1,32,5824,-7,Q1,0,0,IND,8,8,2009
4289,1,754,1,0,5825,-7,Q1,0,0,IND,10,8,2009
4290,2,754,0,0,5826,-7,Q1,1,1,IND,10,8,2009
4291,3,754,1,14,5827,-7,Q1,0,0,IND,9,8,2009
4292,1,754,1,0,5829,-7,Q1,0,0,IND,20,8,2009
4293,2,754,1,18,5830,-7,Q1,0,0,IND,20,8,2009
4294,3,754,0,0,5831,-7,Q1,1,0,IND,2,8,2009
4295,1,755,1,0,5834,-7,Q1,0,0,SEA,10,17,2009
4296,2,755,1,6,5835,-7,Q1,0,0,SEA,10,17,2009
4297,1,756,1,8,5838,0,Q1,0,0,BAL,10,5,2009
4298,2,756,0,0,5839,0,Q1,1,4,BAL,2,5,2009
4299,1,756,0,0,5840,0,Q1,1,9,BAL,10,5,2009
4300,2,756,0,0,5841,0,Q1,1,1,BAL,1,5,2009
4301,1,756,1,6,5842,0,Q1,0,0,BAL,10,5,2009
4302,2,756,1,5,5843,0,Q1,0,0,BAL,4,5,2009
4303,1,756,1,9,5844,0,Q1,0,0,BAL,10,5,2009
4304,2,756,0,0,5845,0,Q1,1,21,BAL,1,5,2009
4305,1,756,0,0,5846,0,Q1,1,-1,BAL,10,5,2009
4306,2,756,1,0,5847,0,Q1,0,0,BAL,11,5,2009
4307,3,756,1,0,5850,0,Q1,0,0,BAL,16,5,2009
4308,1,757,1,0,5851,0,Q1,0,0,STL,10,1,2009
4309,2,757,0,0,5852,0,Q1,1,8,STL,10,1,2009
4310,2,757,1,0,5855,0,Q1,0,0,STL,7,1,2009
4311,3,757,1,0,5857,0,Q1,0,0,STL,7,1,2009
4312,1,758,1,0,5860,0,Q1,0,0,ATL,10,1,2009
4313,2,758,1,7,5861,0,Q1,0,0,ATL,10,1,2009
4314,3,758,1,0,5862,0,Q1,0,0,ATL,18,1,2009
4315,1,759,0,0,5865,-7,Q1,1,3,PHI,10,9,2009
4316,2,759,0,0,5866,-7,Q1,1,6,PHI,7,9,2009
4317,3,759,1,0,5867,-7,Q1,0,0,PHI,1,9,2009
4318,1,760,0,0,5870,-7,Q1,1,1,STL,10,12,2009
4319,2,760,1,0,5871,-7,Q1,0,0,STL,9,12,2009
4320,1,761,1,0,5874,7,Q1,0,0,KC,10,17,2009
4321,2,761,1,7,5875,7,Q1,0,0,KC,10,17,2009
4322,3,761,0,0,5876,7,Q1,1,0,KC,3,17,2009
4323,1,762,1,6,5879,-7,Q1,0,0,PHI,10,10,2009
4324,2,762,1,0,5880,-7,Q1,0,0,PHI,4,10,2009
4325,3,762,1,19,5881,-7,Q1,0,0,PHI,4,10,2009
4326,1,762,0,0,5882,-7,Q1,1,-6,PHI,10,10,2009
4327,2,762,1,0,5883,-7,Q1,0,0,PHI,16,10,2009
4328,3,762,1,8,5884,-7,Q1,0,0,PHI,16,10,2009
4329,1,763,0,0,5886,0,Q1,1,0,CHI,10,10,2009
4330,2,763,0,0,5887,0,Q1,1,1,CHI,10,10,2009
4331,3,763,1,5,5888,0,Q1,0,0,CHI,9,10,2009
4332,1,764,1,0,5890,0,Q1,0,0,SEA,10,15,2009
4333,2,764,1,11,5891,0,Q1,0,0,SEA,10,15,2009
4334,1,764,0,0,5892,0,Q1,1,6,SEA,10,15,2009
4335,2,764,1,3,5893,0,Q1,0,0,SEA,4,15,2009
4336,3,764,0,0,5894,0,Q1,1,2,SEA,1,15,2009
4337,1,764,1,0,5895,0,Q1,0,0,SEA,10,15,2009
4338,2,764,1,2,5896,0,Q1,0,0,SEA,10,15,2009
4339,3,764,1,19,5897,0,Q1,0,0,SEA,8,15,2009
4340,1,764,0,0,5898,0,Q1,1,25,SEA,10,15,2009
4341,1,764,0,0,5899,0,Q1,1,4,SEA,8,15,2009
4342,2,764,1,0,5900,0,Q1,0,0,SEA,4,15,2009
4343,3,764,1,0,5901,0,Q1,0,0,SEA,4,15,2009
4344,4,764,0,0,5902,0,Q1,1,0,SEA,4,15,2009
4345,1,765,0,0,5903,0,Q1,1,6,SD,10,12,2009
4346,2,765,0,0,5904,0,Q1,1,5,SD,4,12,2009
4347,1,765,1,16,5905,0,Q1,0,0,SD,10,12,2009
4348,1,765,0,0,5906,0,Q1,1,12,SD,10,12,2009
4349,1,765,0,0,5907,0,Q1,1,3,SD,10,12,2009
4350,2,765,1,0,5908,0,Q1,0,0,SD,7,12,2009
4351,3,765,1,19,5909,0,Q1,0,0,SD,7,12,2009
4352,1,767,1,5,5913,-3,Q1,0,0,JAC,10,8,2009
4353,2,767,1,0,5914,-3,Q1,0,0,JAC,5,8,2009
4354,3,767,1,0,5915,-3,Q1,0,0,JAC,5,8,2009
4355,1,768,0,0,5917,10,Q1,1,0,HOU,10,14,2009
4356,2,768,1,5,5918,10,Q1,0,0,HOU,10,14,2009
4357,3,768,1,27,5919,10,Q1,0,0,HOU,5,14,2009
4358,1,768,0,0,5920,10,Q1,1,4,HOU,10,14,2009
4359,2,768,0,0,5921,10,Q1,1,-1,HOU,6,14,2009
4360,3,768,1,9,5922,10,Q1,0,0,HOU,7,14,2009
4361,1,768,0,0,5923,10,Q1,1,3,HOU,10,14,2009
4362,2,768,1,5,5924,10,Q1,0,0,HOU,7,14,2009
4363,3,768,0,0,5925,10,Q1,1,4,HOU,2,14,2009
4364,1,769,1,0,5928,0,Q1,0,0,STL,10,6,2009
4365,1,770,0,0,5929,3,Q1,1,4,CLE,10,15,2009
4366,2,770,0,0,5930,3,Q1,1,2,CLE,6,15,2009
4367,3,770,1,0,5931,3,Q1,0,0,CLE,4,15,2009
4368,1,771,0,0,5932,-7,Q1,1,-1,BUF,10,16,2009
4369,2,771,0,0,5933,-7,Q1,1,12,BUF,11,16,2009
4370,1,771,1,0,5934,-7,Q1,0,0,BUF,10,16,2009
4371,2,771,0,0,5935,-7,Q1,1,2,BUF,10,16,2009
4372,3,771,1,7,5936,-7,Q1,0,0,BUF,8,16,2009
4373,1,772,0,0,5939,-3,Q1,1,34,WAS,10,1,2009
4374,2,772,0,0,5941,-3,Q1,1,3,WAS,21,1,2009
4375,3,772,1,7,5942,-3,Q1,0,0,WAS,18,1,2009
4376,1,773,1,0,5944,0,Q1,0,0,OAK,10,6,2009
4377,1,774,1,9,5946,0,Q1,0,0,GB,10,11,2009
4378,2,774,0,0,5947,0,Q1,1,-1,GB,1,11,2009
4379,3,774,1,11,5948,0,Q1,0,0,GB,2,11,2009
4380,1,774,1,6,5949,0,Q1,0,0,GB,10,11,2009
4381,2,774,0,0,5950,0,Q1,1,1,GB,4,11,2009
4382,3,774,1,37,5951,0,Q1,0,0,GB,3,11,2009
4383,1,774,1,0,5953,0,Q1,0,0,GB,15,11,2009
4384,2,774,1,10,5954,0,Q1,0,0,GB,15,11,2009
4385,3,774,1,0,5955,0,Q1,0,0,GB,5,11,2009
4386,1,775,0,0,5957,7,Q1,1,4,CAR,10,9,2009
4387,2,775,0,0,5958,7,Q1,1,7,CAR,6,9,2009
4388,2,776,0,0,5961,0,Q1,1,8,CAR,12,16,2009
4389,3,776,1,6,5962,0,Q1,0,0,CAR,4,16,2009
4390,1,776,0,0,5963,0,Q1,1,4,CAR,10,16,2009
4391,2,776,1,0,5964,0,Q1,0,0,CAR,6,16,2009
4392,3,776,0,0,5966,0,Q1,1,2,CAR,1,16,2009
4393,1,776,0,0,5967,0,Q1,1,-5,CAR,10,16,2009
4394,2,776,1,27,5968,0,Q1,0,0,CAR,15,16,2009
4395,1,776,0,0,5969,0,Q1,1,1,CAR,10,16,2009
4396,2,776,1,5,5970,0,Q1,0,0,CAR,9,16,2009
4397,3,776,0,0,5971,0,Q1,1,5,CAR,4,16,2009
4398,1,776,0,0,5972,0,Q1,1,-1,CAR,10,16,2009
4399,2,776,0,0,5973,0,Q1,1,6,CAR,11,16,2009
4400,3,776,1,0,5974,0,Q1,0,0,CAR,5,16,2009
4401,1,777,1,6,5976,0,Q1,0,0,SD,10,9,2009
4402,2,777,1,5,5977,0,Q1,0,0,SD,4,9,2009
4403,1,777,0,0,5978,0,Q1,1,2,SD,10,9,2009
4404,2,777,1,0,5979,0,Q1,0,0,SD,8,9,2009
4405,3,777,1,0,5980,0,Q1,0,0,SD,8,9,2009
4406,1,778,0,0,5982,7,Q1,1,4,CLE,10,11,2009
4407,2,778,1,-5,5983,7,Q1,0,0,CLE,6,11,2009
4408,3,778,1,13,5984,7,Q1,0,0,CLE,11,11,2009
4409,1,778,0,0,5985,7,Q1,1,16,CLE,10,11,2009
4410,1,778,0,0,5986,7,Q1,1,6,CLE,10,11,2009
4411,2,778,0,0,5987,7,Q1,1,-2,CLE,4,11,2009
4412,3,778,1,40,5988,7,Q1,0,0,CLE,6,11,2009
4413,1,779,0,0,5991,-3,Q1,1,3,HOU,10,3,2009
4414,2,779,0,0,5992,-3,Q1,1,14,HOU,7,3,2009
4415,1,779,1,17,5993,-3,Q1,0,0,HOU,10,3,2009
4416,1,779,1,0,5994,-3,Q1,0,0,HOU,10,3,2009
4417,2,779,1,0,5995,-3,Q1,0,0,HOU,10,3,2009
4418,3,779,1,0,5996,-3,Q1,0,0,HOU,10,3,2009
4419,2,780,1,14,5999,0,Q1,0,0,KC,15,6,2009
4420,3,780,0,0,6000,0,Q1,1,11,KC,1,6,2009
4421,1,780,0,0,6001,0,Q1,1,1,KC,10,6,2009
4422,2,780,1,-1,6002,0,Q1,0,0,KC,9,6,2009
4423,3,780,1,18,6003,0,Q1,0,0,KC,10,6,2009
4424,2,780,1,5,6005,0,Q1,0,0,KC,16,6,2009
4425,3,780,1,9,6006,0,Q1,0,0,KC,11,6,2009
4426,1,781,0,0,6008,-7,Q1,1,8,KC,10,4,2009
4427,2,781,0,0,6009,-7,Q1,1,7,KC,2,4,2009
4428,1,781,0,0,6010,-7,Q1,1,5,KC,10,4,2009
4429,2,781,0,0,6011,-7,Q1,1,0,KC,5,4,2009
4430,3,781,1,0,6012,-7,Q1,0,0,KC,5,4,2009
4431,1,782,1,4,6014,0,Q1,0,0,PHI,10,6,2009
4432,2,782,1,0,6015,0,Q1,0,0,PHI,6,6,2009
4433,3,782,1,0,6016,0,Q1,0,0,PHI,6,6,2009
4434,1,783,0,0,6018,3,Q1,1,1,CLE,10,17,2009
4435,2,783,0,0,6020,3,Q1,1,2,CLE,14,17,2009
4436,3,783,0,0,6021,3,Q1,1,1,CLE,12,17,2009
4437,1,784,0,0,6025,-7,Q1,1,3,KC,5,7,2009
4438,2,784,1,13,6027,-7,Q1,0,0,KC,18,7,2009
4439,3,784,0,0,6028,-7,Q1,1,4,KC,5,7,2009
4440,4,784,0,0,6029,-7,Q1,1,0,KC,1,7,2009
4441,1,785,0,0,6030,3,Q1,1,3,PHI,10,11,2009
4442,2,785,1,0,6031,3,Q1,0,0,PHI,7,11,2009
4443,3,785,0,0,6032,3,Q1,1,6,PHI,7,11,2009
4444,1,785,1,21,6033,3,Q1,0,0,PHI,10,11,2009
4445,1,785,0,0,6034,3,Q1,1,5,PHI,10,11,2009
4446,2,785,1,9,6036,3,Q1,0,0,PHI,1,11,2009
4447,1,785,0,0,6037,3,Q1,1,0,PHI,10,11,2009
4448,2,785,1,13,6038,3,Q1,0,0,PHI,10,11,2009
4449,1,786,0,0,6040,3,Q1,1,1,CAR,10,2,2009
4450,2,786,1,0,6041,3,Q1,0,0,CAR,9,2,2009
4451,3,786,1,0,6042,3,Q1,0,0,CAR,9,2,2009
4452,1,787,0,0,6045,-7,Q1,1,1,NYJ,10,5,2009
4453,2,787,0,0,6046,-7,Q1,1,6,NYJ,9,5,2009
4454,3,787,0,0,6047,-7,Q1,1,-3,NYJ,3,5,2009
4455,4,787,0,0,6048,-7,Q1,1,26,NYJ,6,5,2009
4456,1,787,1,19,6049,-7,Q1,0,0,NYJ,10,5,2009
4457,1,787,0,0,6051,-7,Q1,1,3,NYJ,6,5,2009
4458,2,787,1,0,6052,-7,Q1,0,0,NYJ,3,5,2009
4459,3,787,1,3,6054,-7,Q1,0,0,NYJ,3,5,2009
4460,1,788,0,0,6056,7,Q1,1,12,IND,10,14,2009
4461,1,788,1,0,6057,7,Q1,0,0,IND,10,14,2009
4462,2,788,0,0,6058,7,Q1,1,8,IND,10,14,2009
4463,3,788,1,25,6059,7,Q1,0,0,IND,2,14,2009
4464,1,788,0,0,6060,7,Q1,1,1,IND,10,14,2009
4465,2,788,1,0,6061,7,Q1,0,0,IND,9,14,2009
4466,3,788,1,10,6062,7,Q1,0,0,IND,9,14,2009
4467,1,789,0,0,6064,0,Q1,1,13,CAR,10,14,2009
4468,1,789,0,0,6065,0,Q1,1,-2,CAR,10,14,2009
4469,2,789,0,0,6066,0,Q1,1,0,CAR,12,14,2009
4470,3,789,1,8,6067,0,Q1,0,0,CAR,12,14,2009
4471,1,790,1,7,6070,-7,Q1,0,0,TEN,10,5,2009
4472,2,790,0,0,6071,-7,Q1,1,1,TEN,3,5,2009
4473,3,790,1,0,6072,-7,Q1,0,0,TEN,2,5,2009
4474,1,791,0,0,6075,-3,Q1,1,2,IND,10,15,2009
4475,2,791,1,4,6076,-3,Q1,0,0,IND,8,15,2009
